company_name,company_url,industry,rating,reviews,headquarter,other_locations_count,highly_rated_for,critically_rated_for,salaries,interviews,jobs,benefits,photos
Kinetic Green Energy And Power Solutions,https://www.ambitionbox.com/overview/kinetic-green-energy-and-power-solutions-overview,Power,3.0,236.0,Pune,31,,"Promotions, Company Culture, Work Satisfaction",1000.0,24,21,7,--
Arvato,https://www.ambitionbox.com/overview/arvato-overview,IT Services & Consulting,3.7,236.0,Gurugram,8,Job Security,,470.0,2,--,41,--
Matrix ComSec,https://www.ambitionbox.com/overview/matrix-comsec-overview,Law Enforcement & Security,3.5,236.0,Vadodara,12,,"Promotions, Salary, Work Satisfaction",1400.0,21,24,25,--
Sears Holdings,https://www.ambitionbox.com/overview/sears-holdings-overview,Retail,3.0,236.0,Pune,10,,"Promotions, Job Security, Company Culture",1400.0,13,--,20,--
Jagsonpal Pharmaceuticals,https://www.ambitionbox.com/overview/jagsonpal-pharmaceuticals-overview,Pharma,3.7,236.0,New,Delhi,,"Promotions, Company Culture, Work Satisfaction",664.0,15,8,16,4
AYM Syntex,https://www.ambitionbox.com/overview/aym-syntex-overview,Fashion & Textile,3.3,237.0,Mumbai,9,,"Promotions, Work Life Balance, Job Security",915.0,22,1,23,--
Matrix ComSec,https://www.ambitionbox.com/overview/matrix-comsec-overview,Law Enforcement & Security,3.5,236.0,Vadodara,12,,"Promotions, Salary, Work Satisfaction",1400.0,21,24,25,--
Sears Holdings,https://www.ambitionbox.com/overview/sears-holdings-overview,Retail,3.0,236.0,Pune,10,,"Promotions, Job Security, Company Culture",1400.0,13,--,20,--
Blue Cross Laboratories,https://www.ambitionbox.com/overview/blue-cross-laboratories-overview,Pharma,3.8,239.0,Mumbai,58,"Company Culture, Work Life Balance, Job Security",,676.0,15,2,22,2
Coffee Day,https://www.ambitionbox.com/overview/coffee-day-overview,Hospitality,3.0,236.0,Bengaluru,33,,"Promotions, Company Culture, Work Satisfaction",972.0,22,--,28,1
MKCL,https://www.ambitionbox.com/overview/mkcl-overview,Education & Training,3.8,237.0,Pune,32,"Work Life Balance, Job Security, Company Culture",,1100.0,16,3,21,--
Jaypee Hotels,https://www.ambitionbox.com/overview/jaypee-hotels-overview,Hospitality,3.9,237.0,New,Delhi,"Work Life Balance, Job Security",,683.0,12,--,32,--
RAKS Pharma,https://www.ambitionbox.com/overview/raks-pharma-overview,Pharma,3.9,236.0,Visakhapatnam,11,"Salary, Company Culture, Work Life Balance",,775.0,11,5,31,--
Abante Integrated Management Services,https://www.ambitionbox.com/overview/abante-integrated-management-services-overview,Management Consulting,4.1,237.0,Gurugram,8,"Work Life Balance, Skill Development, Salary",,745.0,19,11,5,--
Northern Arc Capital,https://www.ambitionbox.com/overview/northern-arc-capital-overview,NBFC,3.7,238.0,Chennai,58,"Work Life Balance, Salary",,1100.0,17,2,6,10
Tata Power Renewable Energy,https://www.ambitionbox.com/overview/tata-power-renewable-energy-overview,Power,4.0,238.0,Bengaluru,41,"Job Security, Work Life Balance, Company Culture",,617.0,15,--,11,2
Nielsen Sports,https://www.ambitionbox.com/overview/nielsen-sports-overview,Sports & Recreation,3.8,237.0,Bengaluru,6,"Work Life Balance, Company Culture",,970.0,9,58,19,--
Integrated Personnel Services Limited,https://www.ambitionbox.com/overview/integrated-personnel-services-overview,Recruitment,3.9,237.0,Mumbai,41,"Work Life Balance, Work Satisfaction",,911.0,22,12,14,19
Pattern Technologies,https://www.ambitionbox.com/overview/pattern-technologies-overview,Software Product,4.2,236.0,Pune,3,"Company Culture, Work Life Balance, Work Satisfaction",,595.0,74,11,1,26
Mayur Uniquoters,https://www.ambitionbox.com/overview/mayur-uniquoters-overview,Leather,3.7,236.0,Jaipur,13,,"Promotions, Company Culture, Skill Development",1000.0,13,16,32,--
Ramky Group,https://www.ambitionbox.com/overview/ramky-group-overview,Engineering & Construction,4.2,236.0,Hyderabad,35,"Job Security, Work Life Balance, Company Culture",,793.0,15,2,14,--
SunMax Auto Engineering,https://www.ambitionbox.com/overview/sunmax-auto-engineering-overview,Auto Components,3.5,236.0,Gurugram,12,,"Promotions, Company Culture, Work Satisfaction",674.0,12,4,20,--
M.J Global,https://www.ambitionbox.com/overview/m-dot-j-global-overview,Packaging,3.9,235.0,Noida,10,"Salary, Company Culture, Work Life Balance",,302.0,11,6,190,--
ONLEI Technologies,https://www.ambitionbox.com/overview/onlei-technologies-overview,Bengaluru +22 other locations,4.8,235.0,,,"Skill Development, Company Culture, Work Life Balance",,20.0,25,3,14,--
Fortis Memorial Research Institute,https://www.ambitionbox.com/overview/fortis-memorial-research-institute-overview,Travel & Tourism,3.9,237.0,Gurugram,8,"Job Security, Skill Development",,867.0,5,--,13,6
Busy Infotech,https://www.ambitionbox.com/overview/busy-infotech-overview,Software Product,4.0,237.0,New,Delhi,"Salary, Company Culture, Work Life Balance",,869.0,15,33,17,--
Xchanging,https://www.ambitionbox.com/overview/xchanging-overview,IT Services & Consulting,4.1,235.0,Bengaluru,11,"Company Culture, Work Satisfaction, Work Life Balance",,627.0,4,--,43,--
Verzeo,https://www.ambitionbox.com/overview/verzeo-overview,EdTech,2.6,234.0,Bengaluru,12,,"Job Security, Salary, Work Satisfaction",398.0,33,--,13,--
MUNDRA SOLAR TECHNOPARK,https://www.ambitionbox.com/overview/mundra-solar-technopark-overview,Industrial Machinery,3.7,234.0,Mundra,27,,"Promotions, Salary",727.0,13,--,25,--
Advids,https://www.ambitionbox.com/overview/advids-dot-co-overview,Marketing & Advertising,4.4,234.0,Pune,12,"Company Culture, Work Life Balance, Work Satisfaction",,313.0,16,--,12,--
Coastal Marine Construction & Engineering,https://www.ambitionbox.com/overview/coastal-marine-construction-and-engineering-ltd-do-overview,Engineering & Construction,4.2,236.0,Mumbai,24,"Work Life Balance, Job Security, Company Culture",,828.0,23,19,15,--
REI Systems,https://www.ambitionbox.com/overview/rei-systems-overview,IT Services & Consulting,4.0,234.0,Pune,,"Work Satisfaction, Company Culture, Work Life Balance",,487.0,44,1,50,3
Biotique,https://www.ambitionbox.com/overview/biotique-overview,Beauty & Personal Care,3.0,234.0,Noida,37,,"Promotions, Job Security, Skill Development",729.0,17,--,14,7
Maxinfra,https://www.ambitionbox.com/overview/maxinfra-overview,Real Estate,4.1,237.0,Hyderabad,28,"Work Life Balance, Job Security, Salary",,774.0,17,--,12,--
Graviti Pharmaceuticals,https://www.ambitionbox.com/overview/graviti-pharmaceuticals-overview,Pharma,3.2,235.0,Hyderabad,6,,"Company Culture, Work Satisfaction, Work Life Balance",952.0,7,9,13,--
STMicroelectronics,https://www.ambitionbox.com/overview/stmicroelectronics-overview,Semiconductors,4.0,235.0,Noida,8,"Work Life Balance, Company Culture, Job Security",,1200.0,24,4,28,11
MasterSoft ERP Solutions,https://www.ambitionbox.com/overview/mastersoft-erp-solutions-overview,Software Product,3.7,234.0,Nagpur,14,Job Security,,1000.0,19,17,10,10
Lauren Information Technologies,https://www.ambitionbox.com/overview/lauren-information-technologies-overview,IT Services & Consulting,3.4,234.0,Mumbai,19,,"Job Security, Promotions, Company Culture",1400.0,12,3,10,6
Connectwell Industries,https://www.ambitionbox.com/overview/connectwell-industries-overview,Electronics Manufacturing,3.4,234.0,Mumbai,13,,"Promotions, Salary, Work Satisfaction",1100.0,19,24,15,1
Megafine Pharma,https://www.ambitionbox.com/overview/megafine-pharma-overview,Pharma,3.8,234.0,Nashik,11,Job Security,,1100.0,6,--,18,--
Mantri Developers,https://www.ambitionbox.com/overview/mantri-developers-overview,Real Estate,3.4,234.0,Bengaluru,6,,"Promotions, Work Satisfaction, Job Security",969.0,10,12,38,--
Nyx-medical Solutions,https://www.ambitionbox.com/overview/nyx-medical-solutions-overview,Analytics & KPO,3.6,235.0,Bengaluru,8,,"Promotions, Job Security, Salary",786.0,20,--,8,1
ZeMoSo Technologies,https://www.ambitionbox.com/overview/zemoso-technologies-overview,IT Services & Consulting,2.9,234.0,Hyderabad,6,,"Job Security, Company Culture, Promotions",1100.0,166,20,4,--
Z1 Tech,https://www.ambitionbox.com/overview/z1-media-overview,Internet,4.1,234.0,Gurugram,3,"Company Culture, Work Life Balance, Skill Development",,424.0,22,10,1,9
Hindustan PowerProjects,https://www.ambitionbox.com/overview/hindustan-powerprojects-overview,Power,3.8,234.0,New,Delhi,"Work Life Balance, Salary",,964.0,12,--,11,--
Travelex,https://www.ambitionbox.com/overview/travelex-overview,Financial Services,3.2,235.0,Mumbai,9,,"Job Security, Promotions, Company Culture",1400.0,20,7,34,5
Chiripal Poly Films,https://www.ambitionbox.com/overview/chiripal-poly-films-overview,Packaging,4.0,235.0,Ahmedabad,11,"Salary, Work Life Balance, Company Culture",,1200.0,19,7,13,1
ExpertCallers,https://www.ambitionbox.com/overview/expertcallers-overview,BPO,3.6,236.0,Bengaluru,8,,"Promotions, Job Security, Skill Development",841.0,15,1,10,--
M.J Global,https://www.ambitionbox.com/overview/m-dot-j-global-overview,Packaging,3.9,235.0,Noida,10,"Salary, Company Culture, Work Life Balance",,302.0,11,6,190,--
Verifacts Services,https://www.ambitionbox.com/overview/verifacts-services-pvt-dot-ltd-overview,Recruitment,2.9,235.0,Bengaluru,11,,"Promotions, Salary, Company Culture",745.0,17,--,38,--
IMSI,https://www.ambitionbox.com/overview/imsi-overview,Recruitment,3.2,235.0,Mumbai,41,,"Promotions, Salary, Company Culture",777.0,10,17,17,--
Forest Essentials,https://www.ambitionbox.com/overview/forest-essentials-overview,Retail,4.1,236.0,New,Delhi,"Job Security, Company Culture, Work Life Balance",,828.0,19,20,14,--
Wave Infratech,https://www.ambitionbox.com/overview/wave-infratech-overview,Real Estate,3.9,235.0,Noida,10,"Work Life Balance, Job Security, Company Culture",,1100.0,27,--,14,--
AbbVie Inc.,https://www.ambitionbox.com/overview/abbvie-inc-dot-overview,Pharma,3.6,236.0,Bengaluru,32,Work Life Balance,,998.0,13,--,4,--
Games24x7,https://www.ambitionbox.com/overview/play-games24x7-overview,Gaming,3.9,235.0,Bengaluru,4,"Salary, Company Culture, Work Life Balance",,1800.0,25,1,12,7
Garden Silk Mills,https://www.ambitionbox.com/overview/garden-silk-mills-overview,Fashion & Textile,3.7,236.0,Surat,12,Work Life Balance,,971.0,6,9,31,--
SmartWorld Developers,https://www.ambitionbox.com/overview/smartworld-developers-overview,Real Estate,3.9,237.0,Gurugram,4,"Salary, Work Life Balance",,1000.0,24,15,8,1
Trivitron Healthcare,https://www.ambitionbox.com/overview/trivitron-healthcare-overview,Medical Equipment,3.3,235.0,Chennai,17,,"Promotions, Job Security, Company Culture",1100.0,25,2,28,4
Zydus Hospira Oncology,https://www.ambitionbox.com/overview/zydus-hospira-oncology-overview,Pharma,4.3,236.0,Ahmedabad,6,"Job Security, Work Life Balance, Salary",,705.0,8,--,13,--
SkilloVilla,https://www.ambitionbox.com/overview/skillovilla-overview,Education & Training,4.1,235.0,Bengaluru,3,"Company Culture, Job Security, Promotions",,272.0,18,8,13,--
Beumer Group,https://www.ambitionbox.com/overview/beumer-group-overview,Industrial Machinery,3.9,235.0,Gurugram,22,"Work Life Balance, Job Security, Company Culture",,1000.0,19,16,14,4
FedServ,https://www.ambitionbox.com/overview/fedserv-overview,Banking,3.6,238.0,Visakhapatnam,28,Job Security,,1200.0,23,1,8,7
Hyva,https://www.ambitionbox.com/overview/hyva-overview,Urban Transport,4.0,235.0,Pune,15,"Work Life Balance, Salary, Company Culture",,1000.0,20,8,26,8
Sand Martin Consultants,https://www.ambitionbox.com/overview/sand-martin-consultants-overview,BPO,2.9,236.0,New,Delhi,,"Company Culture, Promotions, Work Satisfaction",916.0,30,--,18,--
Cotecna Inspection India,https://www.ambitionbox.com/overview/cotecna-inspection-india-overview,Analytics & KPO,3.7,236.0,Mumbai,38,,"Promotions, Company Culture, Work Satisfaction",863.0,10,6,13,1
Hindustan PowerProjects,https://www.ambitionbox.com/overview/hindustan-powerprojects-overview,Power,3.8,234.0,New,Delhi,"Work Life Balance, Salary",,964.0,12,--,11,--
Travel Boutique Online,https://www.ambitionbox.com/overview/travel-boutique-online-overview,Travel & Tourism,3.2,234.0,Gurugram,16,,"Promotions, Work Satisfaction, Skill Development",1400.0,28,7,14,--
Google Pay,https://www.ambitionbox.com/overview/google-pay-overview,FinTech,3.7,234.0,Bengaluru,83,Salary,,1300.0,44,--,21,--
Sankey Solutions,https://www.ambitionbox.com/overview/sankey-solutions-overview,IT Services & Consulting,3.9,233.0,Mumbai,6,"Skill Development, Promotions, Salary",,653.0,37,--,1,15
TP Southern Odisha Distribution,https://www.ambitionbox.com/overview/tp-southern-odisha-distribution-overview,Berhampur +25 other locations,3.5,233.0,,,Job Security,,765.0,23,--,6,--
Techahead Software,https://www.ambitionbox.com/overview/techahead-software-overview,IT Services & Consulting,3.6,233.0,Noida,8,Skill Development,,853.0,38,2,9,5
BluSmart,https://www.ambitionbox.com/overview/blu-smart-overview,Urban Transport,3.9,238.0,Gurugram,11,"Salary, Skill Development",,941.0,21,--,1,1
FarEye,https://www.ambitionbox.com/overview/fareye-overview,IT Services & Consulting,3.3,233.0,Noida,7,,"Job Security, Promotions, Work Life Balance",1700.0,32,--,20,160
Ncc Urban Infrastructure,https://www.ambitionbox.com/overview/ncc-urban-infrastructure-overview,Engineering & Construction,4.1,233.0,Hyderabad,24,"Work Life Balance, Job Security, Work Satisfaction",,910.0,22,1,20,1
Texas Instruments,https://www.ambitionbox.com/overview/texas-instruments-overview,Semiconductors,3.7,233.0,Bengaluru,11,"Salary, Job Security",,2500.0,141,191,13,--
Navitas Life Sciences,https://www.ambitionbox.com/overview/navitas-life-sciences-ecron-acunova-overview,Clinical Research,3.6,234.0,Chennai,8,,"Promotions, Salary, Company Culture",1400.0,17,12,15,5
MyCaptain by Imarticus Learning,https://www.ambitionbox.com/overview/mycaptain-overview,EdTech,3.8,233.0,Bengaluru,9,"Company Culture, Promotions",,556.0,58,--,16,9
Link Group,https://www.ambitionbox.com/overview/link-group-overview,Financial Services,3.8,233.0,Mumbai,10,"Work Life Balance, Job Security",,1400.0,34,--,28,--
VisionTek,https://www.ambitionbox.com/overview/visiontek-overview,Telecom,3.4,235.0,Hyderabad,29,,"Promotions, Company Culture, Skill Development",848.0,16,5,19,--
Elevate Services,https://www.ambitionbox.com/overview/elevate-services-overview,Software Product,3.2,233.0,Gurugram,6,,"Promotions, Job Security, Skill Development",1100.0,21,--,13,--
CoachX,https://www.ambitionbox.com/overview/coachx-overview,Pune +5 other locations,4.8,233.0,,,"Company Culture, Work Life Balance, Work Satisfaction",,60.0,8,1,146,3
Ebixcash World Money,https://www.ambitionbox.com/overview/ebixcash-world-money-overview,FinTech,3.6,234.0,Mumbai,42,,"Promotions, Salary, Company Culture",881.0,17,1,12,--
Touchstone Educationals,https://www.ambitionbox.com/overview/touchstone-educationals-overview,Education & Training,3.2,233.0,Chandigarh,29,,"Promotions, Job Security, Work Satisfaction",503.0,17,4,17,--
Vishnu Chemicals,https://www.ambitionbox.com/overview/vishnu-chemicals-overview,Chemicals,3.9,233.0,Visakhapatnam,12,"Job Security, Work Life Balance, Salary",,932.0,23,1,16,--
Infosys Springboard,https://www.ambitionbox.com/overview/infosys-springboard-overview,Hyderabad +45 other locations,4.6,237.0,,,"Skill Development, Company Culture, Work Life Balance",,49.0,10,--,1,--
University Living Accommodation,https://www.ambitionbox.com/overview/university-living-accommodation-overview,Internet,4.0,232.0,Noida,6,"Company Culture, Work Life Balance, Job Security",,578.0,29,16,13,22
Reecomps Teleservices,https://www.ambitionbox.com/overview/reecomps-teleservices-overview,Telecom,3.7,232.0,Mumbai,51,,"Promotions, Job Security",631.0,13,--,10,--
Successive Technologies,https://www.ambitionbox.com/overview/successive-technologies-overview,IT Services & Consulting,3.7,232.0,Noida,6,Work Life Balance,,2100.0,27,11,12,--
IVTL Infoview Technologies,https://www.ambitionbox.com/overview/ivtl-infoview-technologies-overview,IT Services & Consulting,3.5,232.0,Chennai,4,,"Job Security, Promotions, Work Satisfaction",1300.0,11,--,21,--
TravelTriangle,https://www.ambitionbox.com/overview/travel-trianglecom-overview,Travel & Tourism,3.6,232.0,Gurugram,7,Work Life Balance,,948.0,15,9,44,3
Fresher Than Fresh,https://www.ambitionbox.com/overview/fresher-than-fresh-overview,Retail,4.0,232.0,Hyderabad,44,"Company Culture, Work Life Balance, Work Satisfaction",,385.0,61,--,15,--
SrinSoft Technologies,https://www.ambitionbox.com/overview/srinsoft-technologies-overview,IT Services & Consulting,3.7,233.0,Chennai,5,Work Satisfaction,,1300.0,26,6,21,--
Ritz-Carlton,https://www.ambitionbox.com/overview/ritz-carlton-overview,Hospitality,4.0,232.0,Bengaluru,18,"Job Security, Company Culture, Skill Development",,576.0,11,--,28,--
Masters' Union School of Business,https://www.ambitionbox.com/overview/masters-union-school-of-business-overview,EdTech,3.5,237.0,Gurugram,3,Salary,,1000.0,97,126,15,--
Atidiv,https://www.ambitionbox.com/overview/atidiv-overview,IT Services & Consulting,2.5,232.0,Pune,2,,"Job Security, Promotions, Skill Development",1200.0,22,4,22,10
OPG Mobility,https://www.ambitionbox.com/overview/okaya-electric-vehicles-overview,Automobile,3.0,233.0,New,Delhi,,"Job Security, Promotions, Company Culture",721.0,15,--,1,3
Deutsche Telekom Digital Labs,https://www.ambitionbox.com/overview/deutsche-telekom-digital-labs-overview,Software Product,3.5,232.0,Gurugram,5,,"Promotions, Work Satisfaction, Salary",2000.0,40,5,18,41
